timestamp,px,py,pz,vx,vy,vz,bax,bay,baz,bgx,bgy,bgz,yaw,pitch,roll
1762221525.063034,-0.1518537843730458,-0.07668120338635481,-0.01035214995476827,-3.1899400567904257,-1.6210934267438928,-0.5334024132704256,0.0,0.0,0.0,-0.01797351384544446,0.03640173564613494,0.0,-121.5645895395569,-35.48565328615926,159.8895842158045
1762221525.9619167,-0.11839715322120933,0.18284336107817825,0.6595441865469763,-2.798291587071547,0.5934153569307608,3.6940431827118263,0.0,0.0,0.0,0.09853039801394314,-0.12049374417947151,0.0,-163.5589744192305,33.13701001700818,-158.05917066732061
1762221526.331577,-0.7796403687454219,1.3815275027468186,0.8640703893013006,-4.30778846298586,7.540022653102746,2.3270350104877955,0.0,0.0,0.0,0.2340668469313284,-0.039917850243040995,0.0,-150.8423966860108,-35.63496144536811,52.00353692296569
1762221526.6654537,-1.2516613447084473,2.5347301485771867,1.0086613308372152,-3.4056574271632334,10.311673651676589,1.3671857047166802,0.0,0.0,0.0,0.3187165538939335,0.011124273656108519,0.0,178.07858438026454,-14.907952113980125,117.22896263036223
1762221527.2770882,-1.3680887327265179,1.2761290180832665,1.1837501440287093,-7.961254779611174,-1.5664112664560736,2.3115475334016367,0.0,0.0,0.0,0.062308136623540566,-0.1535867357884724,0.0,-110.6290458516358,7.870622521982105,-52.30794878181363
1762221527.7087975,-2.0230865306250982,3.8256173219115377,1.1492394505440693,-5.250564527270261,9.573813840026984,0.04666986004079732,0.0,0.0,0.0,0.324888286117035,0.025805673827661968,0.0,-169.36242298536484,-27.914282087201382,91.47768019589064
1762221528.0293348,-2.451586088140011,4.282817921025177,1.1427375244110018,-4.87334772096495,9.062786376756755,-0.7132451896374128,0.0,0.0,0.0,0.32355676135120615,0.026066620948221347,0.0,-163.3522857713826,-31.864752576027612,79.28339389299367
1762221528.2379732,-3.1392104758421966,2.111187724128866,1.3146765311308277,-8.41642820049266,1.9628858395690587,-0.42810455590758567,0.0,0.0,0.0,0.059861589529449755,-0.1498795899275758,0.0,-112.18202825610389,-12.701802946413874,-22.960018115779555
1762221528.4620347,-3.531868725560032,2.380473259952467,1.2773808717029616,-8.367044341015795,2.560417804846031,-0.7300960805154301,0.0,0.0,0.0,0.06533274657767724,-0.14841419614962825,0.0,-112.65789402297905,-15.91190006783323,-19.16340945254663
1762221528.6884835,-3.407109014589275,4.950574311864691,0.9799417241296662,-4.792396737872735,8.118955458565623,-1.7448416020942994,0.0,0.0,0.0,0.2899451648835455,0.012106333605209407,0.0,-147.9520829395529,-35.36522188456155,52.51837291211283
1762221528.9645367,-4.403859525457878,3.5310805757769823,1.0624852690480848,-7.771455774109339,4.714477215555762,-1.5178050785292108,0.0,0.0,0.0,0.10593737907386433,-0.11992084757678118,0.0,-117.90230194653103,-25.43119433693284,-3.254748314753126
1762221529.196837,-4.360640119584143,5.172412087998646,0.8976732421250135,-6.604828988656419,5.513221244969308,0.24851115911486574,0.0,0.0,0.0,0.2317569690975039,-0.01599289806669986,0.0,-136.51916380714704,-33.76605401606708,33.28314412902271
1762221529.4113119,-4.809036313429842,5.212746606637174,0.9000288955812726,-7.020651810937227,5.467752737185991,-0.053299793691812807,0.0,0.0,0.0,0.20350988337414053,-0.026244652279552985,0.0,-132.85611292218402,-31.923988393736504,27.12853522894244
1762221529.631336,-5.216433219871373,5.395440025394737,0.8860650188064669,-7.191318353598698,5.669228702154717,-0.2748089014844861,0.0,0.0,0.0,0.19093530897389738,-0.029114490102876804,0.0,-131.5211469714719,-31.166177760694605,24.94657971135674
1762221529.8480728,-5.689105765412685,5.700454446402067,0.8464479928375288,-7.285216353461331,6.054639754042385,-0.5311926235911921,0.0,0.0,0.0,0.1795366625623494,-0.026529842370140423,0.0,-130.83032421893338,-30.155509010757193,23.829880354840512
1762221530.119894,-6.478802225505217,5.646270539399836,0.8392151857982254,-8.06702886093692,5.709530004454871,-0.788516251749984,0.0,0.0,0.0,0.1516613874214866,-0.06614509251449678,0.0,-126.51719983824024,-31.340359909932733,15.494039632339728
1762221530.3543525,-6.877072719546577,6.290454453180969,0.7788990079533178,-7.626099538338524,6.461574424251849,-0.946521995138619,0.0,0.0,0.0,0.17169786900956513,-0.04931524740983434,0.0,-128.99551323507657,-32.80003419213572,20.154738361480664
1762221530.6137016,-7.632014903505035,6.597281357572618,0.6456302272215885,-8.176358126748655,6.819182194670204,-1.3129617245258938,0.0,0.0,0.0,0.1335115757243116,-0.05679299902373993,0.0,-126.61467960195358,-29.857480678031262,15.589938461004715
1762221530.8734913,-8.06427853982962,7.186821764284799,0.5798476804808874,-7.855058776583861,7.325427447121557,-1.438905497278522,0.0,0.0,0.0,0.15360535371878672,-0.051376085280590414,0.0,-128.08179773911007,-32.218035482272136,18.459034127255507
1762221531.1760805,-8.588403945752422,7.775958533895055,0.45695840615060385,-7.796642510730047,7.866128483732803,-1.6743389472227856,0.0,0.0,0.0,0.15282515490204795,-0.04573225222580266,0.0,-128.52180899213306,-32.256110123921566,19.31161415457724
1762221531.4214396,-9.205998694112644,8.159904900713315,0.32687714334422047,-8.097959208472895,8.175240410576826,-1.9047167167970929,0.0,0.0,0.0,0.13587419979248605,-0.05324141370331193,0.0,-127.32245980376118,-31.643082925090553,17.049852633644434
1762221531.6263845,-9.726847815489831,8.677180415924282,0.18603457688645036,-8.169732717803395,8.602165742395485,-2.1221097071876582,0.0,0.0,0.0,0.1289618011862829,-0.05185114224423478,0.0,-127.18539426997745,-31.323898999873784,16.77484605104253
1762221531.840522,-10.148950305216822,9.146809207838125,0.05723219940894653,-8.200838936694213,8.979186080891038,-2.3069062906466344,0.0,0.0,0.0,0.12426612036180887,-0.04921129451785591,0.0,-127.20642768096228,-31.052977476081455,16.810161146021045
1762221532.0976748,-10.657863847042362,9.705361827103133,-0.09592615757988647,-8.235256788099269,9.37696279804434,-2.4972084154149865,0.0,0.0,0.0,0.12120734120013799,-0.048844129530341916,0.0,-127.17996078799351,-31.17806068889379,16.757420521571408
1762221532.374948,-11.167649577570502,10.615639264623985,-0.3174735149550899,-7.979038661758276,10.04341003681029,-2.77012288967384,0.0,0.0,0.0,0.12875672662983673,-0.03638210786020559,0.0,-128.36427551664724,-31.572036259992956,19.04675293998659
1762221532.5934896,-11.849630909718538,10.887981889896805,-0.39666232769207216,-8.271506892460447,9.974728675062657,-2.737071436857386,0.0,0.0,0.0,0.1293124034975424,-0.06501129330940295,0.0,-126.68317332019362,-34.17380798151482,15.973327342814036
1762221532.8141868,-12.324247214535758,11.953130940951167,-0.7738650179191147,-8.291563290026042,11.02019383158062,-3.3254938569084644,0.0,0.0,0.0,0.10316968426148432,-0.031117790557671113,0.0,-127.60167260757007,-29.616455951369918,17.72187804651868
1762221533.1820312,-12.771899991731463,12.488149814383284,-0.8550519834093901,-8.039513327936284,11.071214808207458,-3.2423320088148277,0.0,0.0,0.0,0.12979263630495996,-0.04676574875129457,0.0,-127.99640239314397,-33.786661401437236,18.467131557295424
1762221533.4650662,-13.637724841516151,13.461763145596933,-1.2578098011783032,-8.520994374297972,11.845525742874317,-3.73509669508454,0.0,0.0,0.0,0.09417153006824472,-0.039634202346589126,0.0,-126.87971373976609,-30.31351708265649,16.356775915473325
1762221533.7137992,-13.91015177758395,14.30291955923869,-1.4482469372441849,-8.028031740515672,12.217967354282639,-3.827592261309981,0.0,0.0,0.0,0.119398405569385,-0.033409274989217114,0.0,-128.48240476146995,-32.70987472217096,19.42359208447639
1762221533.9616158,-14.714521356077418,14.999063209423587,-1.7273572461884925,-8.494181631232212,12.594381513119435,-4.05356488388488,0.0,0.0,0.0,0.09829404708477185,-0.0435660466733522,0.0,-126.9500620979507,-31.806637729829436,16.559960689181285
1762221534.253697,-15.141128365009985,15.980854499192265,-2.0308216776947887,-8.25501190889207,13.121175447316995,-4.291963364238801,0.0,0.0,0.0,0.10559157908809012,-0.03454158390149039,0.0,-127.92755257338511,-32.26396197317107,18.39113436957461
1762221534.5497267,-15.915310440919738,16.85282650372582,-2.3376925291271116,-8.518485354675878,13.508935457784938,-4.478926562942343,0.0,0.0,0.0,0.09603268898703896,-0.043256147595900005,0.0,-127.02198999142223,-32.397600562494404,16.689426445900427
1762221534.8106835,-16.207548277315542,17.796022437467364,-2.6477091756863205,-8.212756247759401,14.016998739810342,-4.725900391715534,0.0,0.0,0.0,0.10391698411077782,-0.030459883829719266,0.0,-128.25622976017684,-32.537129529934276,19.016240796251555
1762221535.066369,-17.068106696604037,18.924141276435186,-3.102847569527625,-8.58958499719657,14.651155977945475,-5.0987404073177,0.0,0.0,0.0,0.08246316996966646,-0.029451966924728797,0.0,-127.35090868828505,-30.709758574958364,17.346254061092125
1762221535.370652,-17.49711369805987,20.026666424452976,-3.4854174906061153,-8.35926656596533,15.172920414472927,-5.353646875018873,0.0,0.0,0.0,0.08871742999426167,-0.020912948856544156,0.0,-128.24748098519487,-31.02332736817628,19.051153271231403
1762221535.6899757,-18.39079002794774,20.86741209163038,-3.7463976634111336,-8.740588762713987,15.333801437075063,-5.350265869374255,0.0,0.0,0.0,0.08277262748911832,-0.042893216473250645,0.0,-126.64860005272362,-32.4830722984812,16.020794784619056
1762221535.9237158,-18.90459916023157,21.829011056090717,-4.088852956750029,-8.72808521289232,15.74281383455151,-5.545672083499907,0.0,0.0,0.0,0.08208241056475295,-0.041486179491072646,0.0,-126.74717998764675,-32.61345551470205,16.21339963935737
1762221536.1494284,-19.40552998302087,22.926365466103075,-4.517492122586114,-8.703005968577106,16.29487491590155,-5.858130031127413,0.0,0.0,0.0,0.07774031016632764,-0.0332214190063815,0.0,-127.12094574913866,-31.81803810056554,16.914895446046252
1762221536.427159,-19.978752733617803,24.102310112414774,-4.944894627007015,-8.660551407232612,16.757221268042056,-6.074826125321016,0.0,0.0,0.0,0.07850917543925247,-0.03155283252724783,0.0,-127.32149360327976,-32.09039283399104,17.308396508941524
1762221536.7191992,-20.581143952365654,25.401128113626577,-5.455617538851025,-8.64536216247296,17.334453526192018,-6.389347341887606,0.0,0.0,0.0,0.07485445063119149,-0.0253440688722332,0.0,-127.60632566475866,-31.514685363449853,17.845553370705094
1762221536.9316156,-20.99088891442944,26.18303158639993,-5.7123487321678414,-8.60805729575538,17.540784109031087,-6.441814543169709,0.0,0.0,0.0,0.07886433956156257,-0.029661638488247596,0.0,-127.57199655594229,-32.51958726646965,17.771616562648635
1762221537.1424723,-21.402509747210487,27.162539098754845,-6.11208964627364,-5.893747396748689,16.585877892672663,-5.8371247555345045,0.0,0.0,0.0,0.07119113138804137,-0.024264999772217244,0.0,-127.57798540104594,-31.46158578571686,17.782918193586323
1762221537.360351,-21.897803072982104,28.189381267216817,-6.470219260897973,-6.061243822603366,16.999569693579467,-5.980186520024785,0.0,0.0,0.0,0.06556852659070644,-0.02764889406239623,0.0,-127.10715395262491,-31.377952679324437,16.892258711594163
1762221537.6090677,-22.046504183790162,29.01047408282336,-6.762530501839552,-5.872441993633876,17.262813577526117,-6.146229910574396,0.0,0.0,0.0,0.07179018117158836,-0.02474547177754304,0.0,-127.66350681794813,-32.01966186137929,17.95514444800039
1762221537.8639965,-22.614957267180163,30.238744429219775,-7.237849516195934,-6.122063277545809,17.877752617730646,-6.397785290749222,0.0,0.0,0.0,0.05951152824906976,-0.0225871836769697,0.0,-127.21294413290359,-30.705317808044743,17.10013267960673
1762221538.0825498,-22.904370949639866,31.347121907542085,-7.656479497288223,-6.035077342593569,18.297158036911206,-6.625090516079358,0.0,0.0,0.0,0.06089326407327452,-0.01899408676873724,0.0,-127.5826079122763,-30.771922814808054,17.794104088505577
1762221538.2965167,-23.186641336699857,31.917235182459606,-7.730635166201602,-6.018737067193597,18.14565903139919,-6.457465637915148,0.0,0.0,0.0,0.07163510113669325,-0.035740934882623185,0.0,-126.9915095695475,-33.6386606165307,16.71284064859767
1762221538.5529044,-23.61981648608857,33.526016703347516,-8.486645126556539,-6.0901915874188495,19.180615607075822,-7.061166352597315,0.0,0.0,0.0,0.05541354939122428,-0.014171153574148734,0.0,-127.68640454540879,-30.109133522148305,18.03918776767584
1762221538.7914848,-23.807738103545617,34.39784475578979,-8.743925986021944,-5.882171836450511,19.223878440384876,-7.0607771813788,0.0,0.0,0.0,0.06767842650881019,-0.021437302794139218,0.0,-127.90622422815962,-32.39244035865397,18.430806704182267
1762221539.047212,-24.44278671921301,35.618942200017486,-9.13071336319601,-6.203475707262786,19.62436255048987,-7.154621412324568,0.0,0.0,0.0,0.05934801801218301,-0.028551549419702154,0.0,-126.94969774029079,-32.277183623354475,16.638279302605888
1762221539.282501,-24.963376197947866,37.1733509588509,-9.73397695683274,-6.302145334460324,20.254921799690898,-7.465196745900822,0.0,0.0,0.0,0.05303732903331458,-0.024518754176954052,0.0,-126.95246799432951,-31.40415496340145,16.61316733037604
1762221539.5200815,-25.223512569176243,38.6776094668808,-10.38173760885572,-6.096864878823047,20.83089199328731,-7.8256496580284995,0.0,0.0,0.0,0.05505893339926243,-0.015475082183832492,0.0,-127.77211992346965,-31.044735494624664,18.197604718715294
1762221539.796357,-25.635290592899725,39.957182411593315,-10.854322389911365,-6.1433000820635275,21.228674348227628,-7.999710737325758,0.0,0.0,0.0,0.05355509876793388,-0.016061094274788856,0.0,-127.68503526679034,-31.10599464874714,18.028794009891122
1762221540.072675,-25.86610244546765,41.05137230860848,-11.241738817475262,-5.985005313185058,21.407927495392816,-8.063516054344825,0.0,0.0,0.0,0.060842844154437394,-0.019423406616518694,0.0,-127.90260361853466,-32.51719520691815,18.443575854733787
1762221540.2869334,-26.28713996046265,42.3698079437541,-11.7229068142158,-6.044379962487005,21.796921107586,-8.225663881908208,0.0,0.0,0.0,0.0592351872489317,-0.020625458324572025,0.0,-127.74426961105526,-32.63113914714554,18.16080659519
1762221540.504898,-26.699159814134706,43.79151810488561,-12.287773210917067,-6.082256025775108,22.296120833873243,-8.480346200096738,0.0,0.0,0.0,0.056027243389928115,-0.01788918488492999,0.0,-127.80664536517861,-32.15769630687701,18.280401092080933
1762221540.7673552,-27.020671148066416,44.84051404646645,-12.646060197926474,-6.09101696049626,22.503787817779937,-8.533927046080494,0.0,0.0,0.0,0.05757576234541427,-0.021522464412407166,0.0,-127.65225619272572,-32.864271041053215,17.975893837060013
1762221540.9926887,181.77972794603568,-150.2283270972697,52.54376405024298,  218.8543572490753,-151.24707769116637,68.80563440662435,0.0,0.0,0.0,7.900588238576501,-0.9456891511060358,0.0,141.16375727506312,60.76130323506553,-126.39715886746586
1762221541.2533529,213.56055614153263,-176.05822727035152,61.763161873175974,238.53699094828298,-165.05993920494947,73.95563187365322,0.0,0.0,0.0,8.558672035070474,-0.9943037473468312,0.0,-121.07147918997222,-27.014628597855285,14.215301523574333
1762221541.464214,222.55317622180186,-181.39268327762585,64.4649224007745,235.33892023203964,-162.27119074894603,72.71260671090073,0.0,0.0,0.0,8.450356959836821,-0.9771840613216495,0.0,-123.06226798325955,-32.448543593766125,18.14862260251387
1762221541.6713638,229.6530701627007,-184.93733514643273,66.61054184764951,230.27939721945845,-158.1472093039559,70.85949818798721,0.0,0.0,0.0,8.283541888176194,-0.953771246834863,0.0,-122.41514912552051,-28.522668182302624,16.802306788522934
1762221541.9150503,237.940645343815,-189.8272248400758,69.27372166675173,226.78176923292784,-155.42262681471055,69.67345321423747,0.0,0.0,0.0,8.173855381833606,-0.9439635466634685,0.0,-123.51179707122711,-33.349453354199596,18.968870387862047
1762221542.1375685,247.88773049644277,-194.97171337596197,72.37561009902721,220.48086094347124,-150.4337152438094,67.35881312782696,0.0,0.0,0.0,7.97590727706646,-0.919321106644371,0.0,-123.27382153896961,-31.92311913358637,18.513569015533147
1762221542.3972123,255.7038777513064,-198.727424398532,74.81171155251874,214.6920209246821,-145.90952011437312,65.19452622379549,0.0,0.0,0.0,7.7982686641792105,-0.8968670189529241,0.0,-122.54969864814426,-28.54783838283289,17.00938597167534
1762221542.6221116,266.33969809337094,-204.77472525020167,78.19272304926348,210.03394775142675,-142.32707408283895,63.49370370204363,0.0,0.0,0.0,7.661202667969338,-0.8837896955001083,0.0,-124.31075682169913,-35.151637638816176,20.311793915294455
1762221542.850827,271.64246565355313,-207.0034783064638,80.04974192245793,204.4883940816514,-138.39551696630664,61.61575622097107,0.0,0.0,0.0,7.5025548068675425,-0.871347709227156,0.0,-121.89899557431477,-30.045446707677847,15.920749742007732
1762221543.1092136,281.1495760484656,-211.945427850881,82.920216470406,199.4204918073434,-134.39068126646447,59.55518904923153,0.0,0.0,0.0,7.356254341423713,-0.8515552872089569,0.0,-123.19946407595666,-33.12928592096885,18.334395496911014
1762221543.3651783,286.7094527849849,-214.37870196555738,84.65971498771408,194.74731047052174,-130.91258142893213,57.75859390153564,0.0,0.0,0.0,7.225440573960316,-0.8364879474428455,0.0,-122.4378272863343,-30.700698390062296,16.91219386174747
1762221543.5945635,293.54068518877995,-217.4865442503158,86.73012517827529,189.63226652863798,-127.04968340266052,55.70968112628771,0.0,0.0,0.0,7.0843493100795305,-0.8189106727230783,0.0,-122.29472293287357,-29.615203729082243,16.59361202938896
1762221543.8224685,300.1868957785315,-220.6255242150596,88.87963862646276,184.63107335005188,-123.51406365304936,53.866804364291,0.0,0.0,0.0,6.952563491912991,-0.8081208556920813,0.0,-121.81851199279667,-29.97908138984711,15.75456074483211
1762221544.0543208,306.84591595076205,-223.61447899257212,90.73305846798078,180.00166347922953,-119.89931663053196,51.83649600511684,0.0,0.0,0.0,6.827991008322978,-0.7889943949666515,0.0,-122.44883357339188,-30.033653106865646,16.892135177019973
1762221544.3103588,312.90462084507595,-226.204319287533,92.50755181703413,175.04947070623044,-116.26105660162624,49.809628074708804,0.0,0.0,0.0,6.699731308503991,-0.7737098343609318,0.0,-122.29012786593233,-29.272491297732277,16.57951255663384
1762221544.5725281,319.69873455206977,-229.51080170481444,94.36193774026337,171.19985424274196,-113.263581236117,48.090362456336514,0.0,0.0,0.0,6.600499659214819,-0.759156579843352,0.0,-123.70224671843447,-32.62132635739787,19.272150690795414
1762221544.803036,326.48205018427836,-232.42261746003985,96.24773074745802,165.87128506715084,-109.35266519967846,45.837700156975664,0.0,0.0,0.0,6.467470286299719,-0.7430890254970921,0.0,-123.98081304427437,-33.194328493072895,19.812802072064017
1762221545.032478,332.680661103826,-235.45427601719507,98.03331744984374,162.02121120940774,-106.62331036847814,44.28781080072014,0.0,0.0,0.0,6.375059722999484,-0.7352107058092477,0.0,-125.05154313682576,-37.21732525717194,21.687774856044474
1762221545.3091402,337.118815577332,-236.33245789525392,99.21438767882573,154.99709246393994,-101.76507656218355,41.39921061280732,0.0,0.0,0.0,6.207424208935822,-0.7168785131771799,0.0,-122.58982879103803,-30.578156876126272,17.305977295455232
1762221545.601844,343.5164048844492,-239.17385167508272,100.82242654879408,150.45440023389523,-98.4470341302355,39.39640009237028,0.0,0.0,0.0,6.1010260820590965,-0.7039653870927135,0.0,-123.69185126038929,-33.81280755950634,19.38093685314681
1762221545.8601031,348.645564625993,-240.9378756288744,102.06298493769667,144.97702208983637,-94.61597182676259,37.045910710988835,0.0,0.0,0.0,5.9758777225115365,-0.6902717111554522,0.0,-123.35588814900429,-33.20156653867788,18.807295706510143
1762221546.1034875,352.31197352245033,-241.87747829858745,102.9288591795602,139.82570490495823,-91.15324154083966,34.90285880740311,0.0,0.0,0.0,5.86155909253713,-0.6794913110269775,0.0,-122.34127151343498,-31.041497553446536,16.91226091160128
1762221546.382476,357.6463239234935,-243.92492952988354,103.92806451395646,135.33554917993362,-87.77929237194782,32.72341099178211,0.0,0.0,0.0,5.760555931391461,-0.6637829505008768,0.0,-123.56952130616591,-33.07795235705652,19.17875978965078
1762221546.629436,360.72968825940023,-244.3896971374394,104.37213285873149,130.23065470245615,-84.22141465261974,30.404293506459098,0.0,0.0,0.0,5.649421810718851,-0.6495085067109927,0.0,-122.84832224221577,-30.01800885415081,17.77472965126339
1762221546.9016595,365.93351567098534,-246.72186457867537,105.5218966699242,126.27639532820078,-81.59672467543282,28.772340713532422,0.0,0.0,0.0,5.567961401830669,-0.644514293094168,0.0,-123.98484801330274,-35.548196205060435,19.890991588585187
1762221547.1426535,368.83979142649235,-247.22381861231716,105.82978673297458,121.61404259427117,-78.37398749407649,26.63293582164184,0.0,0.0,0.0,5.470015146882582,-0.6323588491416913,0.0,-123.58707047460976,-34.065420275619005,19.200531702198308
1762221547.3910158,370.68594637299066,-247.18682133770307,105.91435240479281,117.34332604542094,-75.51889741469552,24.722883081137805,0.0,0.0,0.0,5.382327672468384,-0.6225249149884341,0.0,-122.69493822060407,-31.440622670977664,17.5579329407518
1762221547.6585827,375.6536007011441,-249.10771978315222,106.52318822132113,112.97458624695916,-72.39012640823078,22.63067269151373,0.0,0.0,0.0,5.29380907947513,-0.6116037584333378,0.0,-124.50347693182992,-36.40411955387879,20.793373927572787
1762221547.930313,377.5044056572316,-248.9844905640707,106.52792222649629,108.06960118504426,-69.27861133793829,20.540036583110478,0.0,0.0,0.0,5.198081407489738,-0.6039356745086688,0.0,-123.25341855062999,-34.532559648898946,18.595468527019072
1762221548.1700935,378.9861248186912,-248.4252471546386,106.0561608198493,103.1074549512833,-65.78916598127951,18.06090729507728,0.0,0.0,0.0,5.09906113815386,-0.5884974578301818,0.0,-122.68112786490246,-30.695038511699643,17.46789941420595
1762221548.421959,381.3818649993927,-248.55298885813173,105.73618208967679,98.3206480413105,-62.45234450714205,15.704438119717238,0.0,0.0,0.0,5.006252371861901,-0.5756195641190583,0.0,-122.95321117647343,-30.45111379936629,17.93427431250718
1762221548.674986,384.0001768457486,-249.33971988233338,105.71911724238646,95.0438527531836,-60.24422963969742,14.183317474572739,0.0,0.0,0.0,4.94526366122613,-0.5699066939919873,0.0,-123.8098583833624,-33.91410713291407,19.61913260069565
1762221548.9243743,385.4166965342208,-249.10407827261858,105.29655924970652,90.79994704931123,-57.50582096496309,12.25329867994559,0.0,0.0,0.0,4.867223921653728,-0.5625453666855292,0.0,-123.45147693122748,-33.70201542342944,18.994774839776237
1762221549.1374352,386.64802925545047,-249.05165317414085,104.99749798217034,87.49258634891463,-55.44493128796701,10.814177410904941,0.0,0.0,0.0,4.808143551985906,-0.5586655765636949,0.0,-123.27462514258188,-34.65455247569,18.684845143634952
1762221549.353753,387.47017519013235,-248.57619278204658,104.32421125090819,83.9924363610018,-53.04808146064298,9.055281466442924,0.0,0.0,0.0,4.743894651582724,-0.5496511421977768,0.0,-123.2626704154203,-33.76861385140997,18.616710158911964
1762221549.573874,388.44392291933207,-248.298580239236,103.67341638325108,80.81959332786762,-50.85893360223144,7.447554155342912,0.0,0.0,0.0,4.686449219473836,-0.5416948077870315,0.0,-123.58643592962076,-34.05701211930303,19.190794487272303
1762221549.8276212,389.8089211726981,-247.99413600341742,102.69618745353763,76.67278452710056,-47.97199852383169,5.316067099554677,0.0,0.0,0.0,4.6122911696803035,-0.5312148350903427,0.0,-124.38467025587933,-35.35553070965555,20.608052774242736
1762221550.0833764,388.9857822572785,-246.35285378339466,101.63199685530677,72.06986460231266,-45.28320531449402,3.3447906703315153,0.0,0.0,0.0,4.534195977427937,-0.5261044884605754,0.0,-122.42191870146313,-31.507690751095446,17.07774682646813
1762221550.29917,389.6259387955547,-245.910424643986,100.64506569690153,69.18232502987811,-43.16830577726098,1.7335424540774595,0.0,0.0,0.0,4.4829040524125165,-0.5167631393384968,0.0,-123.15067364148365,-32.05281980689932,18.420617431278018
1762221550.5203707,389.97833632606864,-245.28109719684787,99.57855088602871,66.15548827623245,-41.0369421558769,0.1104928183748085,0.0,0.0,0.0,4.430374190124441,-0.5083562178985,0.0,-123.59099408956733,-32.26224645254567,19.26155824594923
